"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.813716625E0,-6.279808454E0,-2.523113315E0,-3.308120728E-2,6.767805360E0
2.823703625E0,-5.934874771E0,-2.056916273E0,-5.548458016E-1,6.305671809E0
2.833690625E0,-5.587929060E0,-1.734772990E0,-1.080335072E0,5.949917006E0
2.843677625E0,-5.251206037E0,-1.676320714E0,-1.544220418E0,5.724494098E0
2.853664625E0,-4.445033751E0,-1.633576983E0,-1.781626729E0,5.059752228E0
2.863650625E0,-3.407181916E0,-1.520527792E0,-1.851709117E0,4.165299513E0
2.873637625E0,-2.518310997E0,-1.422517056E0,-1.690704864E0,3.350213126E0
2.883624625E0,-2.027730773E0,-1.203770964E0,-1.291178067E0,2.688474925E0
2.893611625E0,-1.913918813E0,-1.066834436E0,-7.904377216E-1,2.329380332E0
2.903598625E0,-1.855693702E0,-1.072639844E0,-9.432494402E-2,2.145472569E0
2.913584625E0,-1.746034435E0,-9.564626858E-1,9.843600440E-1,2.220905629E0
2.923571625E0,-1.585769855E0,-7.563607335E-1,2.085432851E0,2.726862257E0
2.933558417E0,-1.290015056E0,-5.822432229E-1,2.940546041E0,3.263427191E0
2.943545417E0,-1.033744458E0,-3.755002955E-1,3.626344914E0,3.789459792E0
2.953532417E0,-8.315626511E-1,1.560928836E-1,4.067687489E0,4.154749444E0
2.963518417E0,-6.735214752E-1,4.989879352E-1,4.329290748E0,4.409691431E0
2.973505417E0,-4.706342018E-1,6.480913496E-1,4.639711826E0,4.708337793E0
2.983492417E0,-7.653771400E-2,5.543423563E-1,5.155142716E0,5.185426684E0
2.993479417E0,4.325015849E-1,6.871358398E-1,5.759178804E0,5.816128762E0
3.003466417E0,9.504087710E-1,1.189689699E0,6.113235898E0,6.300023139E0
3.013452417E0,1.347899567E0,1.617668755E0,6.151479612E0,6.501875642E0
3.023439417E0,1.590774195E0,1.883256599E0,6.007635183E0,6.493758423E0
3.033426417E0,1.983327602E0,2.106179357E0,5.726444921E0,6.415742459E0
3.043413417E0,2.499294682E0,2.339924580E0,5.315177500E0,6.322407200E0
3.053400417E0,2.961338739E0,2.602120893E0,4.786953487E0,6.201248580E0
3.063386417E0,3.058634654E0,2.848665525E0,4.104924898E0,5.858374317E0
3.073373417E0,2.918230142E0,3.208315773E0,3.303000906E0,5.451529349E0
3.083360417E0,2.867799076E0,3.464087019E0,2.499979976E0,5.145295939E0
3.093347417E0,2.960827693E0,3.567440064E0,1.912703762E0,5.015133589E0
3.103334417E0,3.212469635E0,3.837819993E0,1.462838870E0,5.214280489E0
