"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.398753708E0,2.087455988E-3,1.136271291E0,-5.008666456E-2,1.137376577E0
2.408790708E0,-1.869351920E-1,1.373056628E0,-1.047259712E-1,1.389675070E0
2.418826708E0,-1.593494904E-1,1.394000185E0,-1.213911206E-1,1.408319772E0
2.428863708E0,-3.351691255E-1,1.197080580E0,1.766780064E-1,1.255609563E0
2.438900708E0,-1.562177217E-1,5.566601926E-1,2.952390745E-1,6.491846099E-1
2.448936708E0,3.071372813E-1,-2.352744162E-2,-1.302601773E-1,3.344466532E-1
2.458973708E0,7.442090499E-1,-5.658075768E-1,-3.169661584E-1,9.871437938E-1
2.469011458E0,1.341262101E0,-1.212783862E0,-3.899771243E-1,1.849840771E0
2.479047458E0,2.071288144E0,-1.750528897E0,-6.184316406E-1,2.781554186E0
2.489084458E0,2.777797856E0,-2.207778237E0,-8.971727961E-1,3.659967855E0
2.499121458E0,3.390510627E0,-2.804987701E0,-1.280656880E0,4.582968510E0
2.509157458E0,3.557663519E0,-3.211213653E0,-8.473974958E-1,4.866923603E0
2.519194458E0,3.398067861E0,-3.260530239E0,2.117133531E-1,4.714100675E0
2.529230458E0,2.753010924E0,-3.039545833E0,1.079328182E0,4.240619925E0
2.539267458E0,1.908320104E0,-2.751727753E0,1.706921825E0,3.758626526E0
2.549304458E0,1.108550811E0,-2.411206963E0,1.828408547E0,3.222713412E0
2.559340458E0,7.721239498E-1,-2.211785919E0,1.627054414E0,2.852276005E0
2.569377458E0,6.141669738E-1,-2.155322281E0,1.815533563E0,2.884229069E0
2.579414458E0,7.907406074E-1,-2.287694473E0,2.091567165E0,3.198979512E0
2.589450458E0,1.357396030E0,-2.331531633E0,2.010624744E0,3.364695469E0
2.599487458E0,1.920400013E0,-2.207371856E0,1.410817362E0,3.248204481E0
2.609524458E0,2.100798165E0,-1.990285789E0,5.088556963E-1,2.938285992E0
2.619560458E0,2.176435407E0,-1.881779593E0,-2.649081051E-2,2.877267329E0
2.629597458E0,2.076086369E0,-1.754048921E0,-9.892132330E-1,2.892294081E0
2.639633458E0,3.612483797E0,-2.017032707E0,-1.955118295E0,4.576128022E0
2.649670458E0,2.335382756E0,-1.904390776E0,-2.545101185E0,3.944395630E0
2.659707458E0,-3.281216957E-1,-1.387379968E0,-2.392063179E0,2.784681898E0
2.669743458E0,-1.334580487E0,-4.510413516E-1,-1.518647620E0,2.071432831E0
2.679780458E0,-1.521525035E0,4.040893793E-1,-5.207027400E-1,1.658148968E0
2.689817458E0,-1.727712769E0,6.730244619E-1,-4.941552114E-1,1.918891011E0
2.699853458E0,-3.114017726E0,1.608867234E-1,3.876914477E-1,3.142180070E0
2.709890458E0,-5.291299226E0,-4.997615218E-1,1.327550672E0,5.478138357E0
2.719927458E0,-2.917983682E0,7.417719305E-1,1.205940866E0,3.243323563E0
2.729963458E0,-1.248955031E0,1.378487230E0,3.795860374E-1,1.898473405E0
2.740000458E0,-4.473207682E-2,2.596113756E0,-4.532954532E-1,2.635770165E0
2.750036458E0,-1.106677071E0,3.284828929E0,-3.058924091E-1,3.479713407E0
2.760073458E0,-1.620430541E0,2.740891985E0,6.135267037E-1,3.242637665E0
2.770110458E0,-1.188577559E0,1.592635363E0,6.788810331E-1,2.100019874E0
2.780146458E0,-7.403419939E-1,5.260336465E-1,1.153778440E-1,9.154942446E-1
2.790183458E0,2.036721160E-1,-1.223067945E-1,-3.240421665E-1,4.018017029E-1
2.800220458E0,1.834656151E0,-1.279093042E0,-1.883277065E-1,2.244439691E0
2.810256458E0,1.210315168E0,-3.009951029E0,1.474537395E0,3.563555602E0
2.820293458E0,-6.679107209E0,-4.215695720E0,3.571302735E0,8.668146673E0
2.830330458E0,-3.214939499E0,-2.610607834E0,8.749405128E-1,4.232804052E0
2.840366458E0,-2.904897906E0,-2.992216131E-1,4.954696655E-2,2.920688329E0
