Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
252704.1121,-2.027409176,7.923592921,4.121638579,9.158690808
252714.1501,-1.392131269,7.370826389,5.280906385,9.17360798
252724.1881,-0.8400408214,7.055252745,5.994983563,9.296348089
252734.2261,-0.3249667574,6.930630453,6.476780099,9.491465763
252744.2641,-0.1022069907,6.746795747,6.6710515,9.488552432
252754.3021,-0.5897991411,6.556314511,6.195116213,9.039501529
252764.3411,-1.474640013,6.397626926,5.158151109,8.34929436
252774.3791,-2.201502421,6.646038866,3.474233108,7.81580074
252784.41710000002,-2.700713135,6.84880978,0.9987870254,7.429510237
252794.4551,-3.744109884,5.099801159,-1.375303128,6.474394905
252804.4931,-5.304453122,0.3335380447,-3.702150557,6.4772208
252814.5321,-7.184630578,-4.597216017,-8.012391077,11.70263741
252824.57009999998,-11.82346883,-7.290585634,-14.26401595,19.91002775
252834.60809999998,-13.17630052,-14.14935205,-14.5336755,24.18774034
252844.6461,-3.26153099,-24.46346624,-2.109189211,24.76988987
252854.68409999998,8.638976367,-26.14635806,5.820355883,28.14499058
252864.72209999998,13.82136068,-20.44558241,8.345484148,26.05185131
252874.7601,12.49549634,-10.88489365,8.242698283,18.50838766
252884.7991,11.83180345,-4.417570841,5.42744521,13.74640559
252894.83709999998,11.17842037,-2.443363726,0.7554827741,11.46725174
252904.8751,7.53218089,-4.264993011,-6.976013618,11.11704459
252914.9131,3.628226841,-7.640988802,-13.28124986,15.74612135
252924.95109999998,0.4709476125,-9.079684519,-10.87468909,14.17467197
252934.9901,-3.7370789,-10.04138368,0.3684698957,10.7205837
252945.0281,-8.326471927,-11.31706604,7.089096429,15.73726173
252955.0661,-8.901391219,-11.05130775,3.635133864,14.64856194
252965.1041,-3.985016631,-7.317507384,3.660284785,9.100766812
252975.1421,0.1804322112,-3.642248756,1.103961332,3.810152544
252985.1801,2.886136822,-1.540020947,-2.077419242,3.875193025
252995.21910000002,4.482600065,0.9640497404,-3.333481856,5.668791452
253005.2571,4.744750331,3.834313418,-3.883547559,7.231635827
253015.2951,3.790452869,6.663874628,-4.755054002,9.02137997
253025.33310000002,1.68557174,8.17448525,-5.568311067,10.03341663
253035.3711,-0.4469374102,8.513026757,-5.282407365,10.02871902
253045.4091,-1.769236771,8.391671889,-5.572288928,10.22745128
253055.4481,-2.171531348,8.300428428,-5.894752346,10.40964772
253065.48609999998,-1.681326807,9.032737225,-5.863562713,10.89947564
253075.5241,-0.9511968295,9.585179236,-5.691521841,11.18811232
253085.5621,-0.1213122562,9.746375862,-5.285459611,11.08795032
253095.6001,0.6698308589,9.656444516,-4.651793928,10.73940319
253105.63809999998,0.7803522979,9.051550641,-4.145437331,9.986198946
253115.6771,0.1345833161,8.098864964,-3.34858346,8.764858103
253125.7151,-0.8846648709,7.059474435,-1.903768632,7.364994653
253135.7531,-1.723273417,5.919886018,-0.1987983155,6.168812082
253145.7911,-1.888600662,4.766985245,1.207288649,5.267685134
253155.8291,-1.27186179,3.135277033,2.093325423,3.978643715
253165.8671,-0.350057306,1.309661701,3.072820584,3.358568181
253175.9061,-0.5024534337,0.2911778909,4.344744939,4.383383693
253185.9441,-1.51553617,-0.05916037381,6.755779409,6.923937121
253195.98210000002,-4.161651075,-0.6662674195,8.002470106,9.044488916
253206.0201,-7.095386864,-1.824687964,6.489355706,9.787018872
253216.0581,-6.784589226,-2.045775281,2.443344722,7.495717503
253226.0961,-4.687346168,-1.121945613,-3.074969728,5.717115959
253236.1351,-1.15668626,0.3758794874,-9.85762791,9.932373156
253246.17309999999,2.409420054,0.7916358161,-15.40218583,15.60959066
253256.21110000001,4.855403332,-0.611407088,-17.39981456,18.07490821
253266.24910000002,6.63674764,-5.387608715,-14.80923373,17.09930263
253276.2871,9.996982262,-11.57429207,-8.654151646,17.57265581
253286.3251,10.32587879,-10.35231171,7.523111858,16.44358059
253296.3641,-0.6703429288,-6.881165932,24.05410969,25.02798428
253306.4021,-15.65244432,-9.308277322,18.40859959,25.89439281
253316.4401,-19.26750645,-8.442518107,-9.312425337,23.00509036
253326.4781,-12.76315147,-5.261179048,-17.49756129,22.28772513
253336.5161,-4.622910436,-3.389367204,-14.28009813,15.38766758
253346.55409999998,1.535380305,-3.670043496,-10.29548379,11.0373728
253356.5931,3.915983818,-3.827797866,-6.242616069,8.30404848
253366.6311,2.381153152,-3.413679927,-3.726718803,5.586728382
