Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.460878125,0.02894076875,-0.04857333206,-0.04293318093,0.0709943287
3.470914125,0.02798291945,-0.04613263115,-0.02886419535,0.06119154526
3.480950125,0.027987901,-0.03892951928,-0.02272754252,0.05306007221
3.490986125,0.02825419828,-0.04424127616,-0.02332395852,0.05744212111
3.501022125,0.03392291625,-0.04933178902,-0.03829283059,0.07106849182
3.511057125,0.02531274731,-0.03634157818,-0.03694972515,0.05767779182
3.521093125,0.0405525693,-0.04490727402,-0.02273280501,0.06463709895
3.531129125,0.03307142461,-0.04375456855,-0.02917292833,0.06212279084
3.541165125,0.01642767472,-0.04613383714,-0.01495308459,0.05120345852
3.551200708,0.009478640354,-0.03788842253,-0.02124001086,0.04445801667
3.561236708,0.01202019659,-0.03674905602,-0.03995402455,0.05559948131
3.571272708,-0.005062538155,-0.03647982828,-0.04893944085,0.06124929416
3.581308708,-0.004965635402,-0.03429337163,-0.04385294795,0.05589073194
3.591344708,0.006251498652,-0.05024117723,-0.02664108396,0.05721017811
3.601380708,0.03383826639,-0.049967089,-0.03323148072,0.06889172349
3.611416708,0.04518011972,-0.05394231856,-0.02245623171,0.07385999792
3.621452708,0.05201239021,-0.05387182306,-0.02694923222,0.07958469183
3.631488708,0.0355444291,-0.03857199859,-0.04206896245,0.06723840507
3.641524708,0.0232237884,-0.02543301266,-0.0414737159,0.05390966139
3.651560708,0.005298517275,-0.02796255469,-0.03234796643,0.04308560876
3.661596708,0.01014210633,-0.02255230878,-0.04881957293,0.05472494543
3.671632708,0.02261196865,-0.03041487694,-0.04493526757,0.0587838765
3.681668708,0.02140566293,-0.04010524817,-0.04299516141,0.06257169681
3.691704708,0.03676168692,-0.0530760901,-0.03731400669,0.0745709599
3.701740708,0.0308895201,-0.04875967551,-0.02743864417,0.06391046551
3.711776708,0.02832466636,-0.05766092844,-0.02639316201,0.06945263418
3.721812708,0.02808204117,-0.05605754882,-0.02983951092,0.06943663463
3.731848708,0.0007777384965,-0.04395417787,-0.04121526897,0.06026004502
3.741884708,0.003760439746,-0.02596971396,-0.04810153484,0.05479347228
3.751920708,0.02778498892,-0.03774691992,-0.03822383344,0.06048055072
3.761956708,0.02879439878,-0.03259153951,-0.03627963424,0.05663512787
3.771992708,0.03967325313,-0.04086078152,-0.03748123705,0.06817927553
3.782028708,0.03164310286,-0.04414304294,-0.02969742358,0.06190178645
3.792064708,0.02332004591,-0.03023555014,-0.03988093436,0.05521324079
3.802100708,0.0169851245,-0.03981672462,-0.04841786921,0.06494733307
3.812135708,0.01269336186,-0.0426631492,-0.03225616515,0.05497022762
3.822171708,0.01826762675,-0.03480617244,-0.01953554749,0.04389548317
3.832207708,0.01801041778,-0.04768561509,-0.03750287175,0.06328316067
3.842243708,0.02882724825,-0.0562324902,-0.04813486397,0.0794359385
3.852279708,0.03102771082,-0.05736465733,-0.01490630686,0.06690008023
3.862315708,0.02889953902,-0.04987137739,-0.02942611277,0.06471656473
3.872351708,0.02116103233,-0.03952041697,-0.01879938304,0.04861141275
3.882387708,0.01158356261,-0.026366813,-0.03706550002,0.0469386732
3.892423708,0.004212685903,-0.02685607877,-0.04724784136,0.05451012935
3.902459708,0.01602391077,-0.01751584612,-0.04845236778,0.05395556065
3.912495708,0.02491813334,-0.02165059503,-0.04351907194,0.05462207664
3.922531708,0.03677671381,-0.0436072918,-0.03559200168,0.06723773613
3.932567708,0.02564878405,-0.03463638391,-0.0243700254,0.049511992
3.942603708,0.03147749646,-0.04401455037,-0.02452146828,0.05940888683
3.952639708,0.02203044021,-0.03860602207,-0.03814372659,0.0585722555
3.962675708,0.006276993997,-0.03513935409,-0.03544991434,0.05030776567
